feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,Genre
-120.06662,113.015175,-28.364145,42.6274,-21.00188,33.086235,-19.361965,22.762287,-20.033728,14.195437,-11.520983,6.234018,-6.556136,6.1922994,-4.784939,1.9513742,-5.94835,-2.6974783,-2.5186043,-6.881405,0.6492568,0.57353747,0.6862132,0.5643513,0.55925995,0.689431,0.5501582,0.5315116,0.51319087,0.649146,0.71888554,0.5819452,0.12549876,reggae
-318.30673,99.990654,-31.858805,53.132412,-9.003312,26.7861,-12.382206,2.0159755,-5.9176927,4.8448405,-12.21067,-2.2385108,-4.4701004,-3.9268668,-7.1228356,1.727916,-3.1416728,-8.663991,0.373399,-9.255466,0.5443111,0.51128286,0.5776869,0.4456735,0.46236143,0.40306506,0.462116,0.5819919,0.50313205,0.5884492,0.5067122,0.62590456,0.025732532,reggae
-100.60343,90.338356,-21.220722,56.658035,-11.805018,26.577139,-23.54447,23.750618,-22.403355,15.177162,-10.2591,11.280936,-10.005986,9.382686,-6.6520653,-0.98605996,-4.972042,-2.333375,-0.054286063,-6.557592,0.63180065,0.7167048,0.59279495,0.6126986,0.58020747,0.6626571,0.5714451,0.552194,0.6588588,0.5698368,0.564194,0.5264056,0.1790324,reggae
-284.69815,101.59396,-7.344306,50.39211,14.834543,27.427402,0.51274145,27.60404,-1.5280042,14.016633,0.5610456,11.784429,0.6991816,6.223663,1.2543077,2.7441454,3.185509,1.1657825,2.6529586,-1.9073124,0.59752125,0.6682661,0.5798628,0.5538697,0.60421664,0.64253575,0.83140755,0.6560396,0.58479303,0.6444086,0.634153,0.6744654,0.056862436,reggae
-187.80072,130.87881,-36.025047,49.03665,0.99815255,10.263299,-4.3948765,13.9220705,-7.511874,5.7405276,-4.017566,3.6070852,0.55749565,6.928828,1.3870438,4.2280526,3.4393778,0.087102,4.595602,-0.4986609,0.6837733,0.6497618,0.68863606,0.5319861,0.57114315,0.631318,0.5561352,0.6132428,0.557176,0.7312947,0.56415665,0.50719213,0.09699828,reggae
-94.5379,85.20903,-12.860126,46.842888,-0.61851704,42.358734,-22.10361,29.276876,-9.689335,18.203516,-13.417231,18.687977,-7.123648,10.006587,-4.1664467,5.687915,-2.1149523,-5.042438,1.3883464,-5.679093,0.6423947,0.7204709,0.6192064,0.6007518,0.6660345,0.55905056,0.5424562,0.5013698,0.57632715,0.62977237,0.60312444,0.7251136,0.26604834,reggae
-87.99209,122.79779,-36.63544,40.955807,0.6300985,21.448534,-5.6773686,24.534695,-9.157144,13.755893,3.0581558,14.850618,0.5700642,6.849765,1.6235162,3.0288122,-1.8068113,-4.0116067,2.7681642,-3.0530953,0.67866474,0.6012146,0.5167926,0.54689765,0.57161117,0.7486999,0.6044247,0.570327,0.5567921,0.5256071,0.6760954,0.5730723,0.29623812,reggae
-164.97543,138.77576,-33.68451,47.44102,0.55683863,22.739052,-6.4172196,18.354382,2.7982483,6.0014954,-0.28142384,3.1701808,4.766623,4.0931015,3.505965,2.0052369,-1.770254,-6.5265636,0.86959106,-1.9493662,0.539595,0.52036625,0.6298238,0.5779176,0.7235951,0.5882704,0.5261831,0.5612197,0.52656364,0.6451073,0.5381209,0.61238456,0.1284541,reggae
-155.55696,142.27354,-21.617275,38.797203,9.4761715,20.040457,-5.855838,21.97321,-10.580454,15.211825,-11.604265,12.220538,-3.7380214,3.8836737,0.34776482,3.7006197,0.79679817,-1.498243,1.9988265,-3.4042742,0.620672,0.5877016,0.6703626,0.6162289,0.6183923,0.62548643,0.58728087,0.6156199,0.6188836,0.72681355,0.6102389,0.57251525,0.13958481,reggae
-213.57301,105.221504,-18.536089,47.92611,-10.697801,34.001606,-5.112217,20.341888,2.9303255,16.121574,3.2984414,12.470616,2.033662,4.130802,4.3295913,2.5509346,5.931589,-1.1973463,3.7670622,-1.1567432,0.49237218,0.52562195,0.65981585,0.5353416,0.563686,0.483832,0.49349603,0.61458284,0.49195036,0.55473006,0.48104972,0.55584306,0.09490371,reggae
-167.99219,113.82059,-5.13285,59.44427,-16.304052,26.259413,-19.498144,36.506073,-10.496731,3.4935167,8.805556,4.602422,-7.2670355,15.493292,-4.924952,6.1844964,-1.427921,-0.14949436,2.947574,-4.7890444,0.5092258,0.4718537,0.53058296,0.48598728,0.56066304,0.7618314,0.6437992,0.5679927,0.5304517,0.58464724,0.6889095,0.52763426,0.12507607,reggae
-158.83583,101.69474,-27.462994,43.460278,-17.066856,27.859636,-9.714819,18.879547,-11.27919,15.942981,-0.023600899,7.73948,0.22856513,6.1243925,-1.9008809,4.0081067,2.310934,-3.8040879,0.5855941,-9.041572,0.56452763,0.5907918,0.7483001,0.5336428,0.5088571,0.5600539,0.59252745,0.6500497,0.5971489,0.66813695,0.68267775,0.5902677,0.14841975,reggae
-162.75157,71.44873,-3.897157,65.11196,2.3269992,33.398533,-15.300722,30.54392,-10.776691,13.80383,0.5051495,9.538355,-2.357972,7.14541,0.27783212,5.4184465,-0.22589824,3.5460863,2.4368572,-4.0769963,0.6768936,0.63733596,0.60972273,0.5259138,0.6099821,0.63380843,0.62975633,0.70237607,0.6351745,0.6850065,0.63310426,0.6029186,0.14920655,reggae
-118.646034,97.54309,-21.163223,32.390423,-11.169933,23.324152,-27.08501,23.512383,-20.53064,11.486463,-10.276704,6.832351,-11.69481,3.550088,-7.0515804,-0.71749115,-6.525097,-2.262419,2.7940087,-5.082901,0.6249953,0.70225394,0.6838696,0.6272823,0.6928517,0.6825706,0.74866265,0.6598578,0.63994014,0.698379,0.6467536,0.6413802,0.1410037,reggae
-129.42793,115.51921,-5.7385306,54.907,-11.294251,38.211735,-12.298216,23.741627,-7.254523,19.998734,-3.0379796,16.08658,3.197171,8.332661,5.7069845,6.381538,5.838077,1.7333364,4.6725636,-2.593569,0.64587915,0.61339384,0.58898723,0.56739956,0.61177385,0.5718203,0.55265045,0.54442596,0.61351687,0.79773843,0.78231114,0.7082886,0.19179004,reggae
-129.35768,115.58568,-5.679284,54.753113,-11.219179,38.044876,-12.19703,23.665455,-7.160086,19.928076,-3.019784,15.980547,3.235138,8.295986,5.7356014,6.347204,5.845331,1.7072207,4.6832275,-2.5628467,0.6544949,0.6135059,0.59582007,0.56308115,0.6091752,0.5780945,0.55072844,0.54766315,0.5982686,0.7854198,0.7936574,0.7100899,0.19182283,reggae
-87.36642,117.00416,-49.93946,38.111977,-21.027317,21.790354,-14.847438,21.470259,-12.833064,8.229793,-1.668825,4.4173613,0.62021136,11.032989,-1.2615638,10.695377,-3.052426,-3.953331,6.0356827,-4.4144497,0.6301785,0.6130476,0.6852475,0.5644377,0.54776484,0.57145965,0.59060806,0.6684686,0.5801125,0.70068324,0.5928936,0.62836677,0.17032686,reggae
-128.7,101.53785,-4.470931,58.86418,-14.024216,28.77331,-14.382922,19.545126,-4.8727994,20.94451,-3.8616931,4.9122653,-7.141074,4.0458746,0.8294115,1.9298211,2.1790018,3.9067466,5.979693,-3.8370965,0.5847408,0.49521276,0.46551296,0.53407973,0.68846196,0.54344463,0.54505235,0.59765464,0.6389193,0.833464,0.65902513,0.6669867,0.20934008,reggae
-174.6167,131.71565,-27.933842,64.70561,-2.3262928,28.727818,-0.83914447,19.448923,-3.9804573,13.548155,-7.755149,5.2152457,-3.8565874,0.36320794,-4.893093,0.4403701,-2.4417343,-7.8496213,2.1559684,-5.018254,0.74618524,0.6662048,0.6162305,0.5883734,0.66061085,0.5870848,0.60276526,0.6309521,0.5841107,0.6879032,0.6994996,0.7585772,0.116060495,reggae
-198.41034,106.11587,-27.042341,70.79195,0.15504421,39.776924,-5.42577,19.808578,-3.7859764,19.152657,-6.1741285,4.793712,2.2585351,0.102673545,-1.8701795,1.4147303,-1.365635,-9.254873,-1.2953689,-4.85368,0.710253,0.66355056,0.72238255,0.62743354,0.5954954,0.5928451,0.5498099,0.66807693,0.6050807,0.65684354,0.77873087,0.6499142,0.09376225,reggae
-177.07413,84.41095,-57.639565,51.04308,-27.345291,33.325714,-2.3546114,10.897868,0.9693286,13.01078,-2.189042,7.4594045,-0.3664156,5.7831383,0.9147608,-6.2084455,-3.48253,0.18122593,-1.2255285,-1.8127216,0.6622672,0.8456213,0.85447735,0.7072496,0.7666304,0.6994749,0.6479793,0.68344724,0.73652226,0.7648582,0.6943821,0.6729708,0.07980638,reggae
-124.86771,92.1488,-20.09079,48.528934,-12.616917,27.345526,-2.1578455,29.884104,-7.660707,21.653175,5.0422277,9.370743,3.3216774,10.846987,7.0691953,6.6830916,5.484431,0.6230523,1.6684982,-3.586806,0.65969115,0.61893505,0.60708714,0.5515702,0.54130226,0.5906436,0.69792336,0.6356722,0.60765904,0.67240626,0.7048798,0.80079967,0.1936848,reggae
-136.59486,90.53371,-18.942999,47.673298,-11.339553,26.227667,-1.3290068,29.567652,-7.611735,21.57129,5.9216433,8.820697,4.024199,10.58308,7.196255,7.134655,5.624392,0.3839484,1.6904141,-3.9818919,0.6558806,0.61981636,0.6058611,0.54625016,0.53723776,0.5895249,0.692862,0.63232386,0.60881305,0.67597187,0.7103485,0.8025666,0.17736216,reggae
-136.59486,90.53371,-18.942999,47.673298,-11.339553,26.227667,-1.3290068,29.567652,-7.611735,21.57129,5.9216433,8.820697,4.024199,10.58308,7.196255,7.134655,5.624392,0.3839484,1.6904141,-3.9818919,0.6558806,0.61981636,0.6058611,0.54625016,0.53723776,0.5895249,0.692862,0.63232386,0.60881305,0.67597187,0.7103485,0.8025666,0.17736216,reggae
-298.64697,150.90797,12.816598,43.50048,-10.510393,8.600441,3.1845107,2.1253521,-5.2994123,5.2789245,0.64217865,0.2891981,-7.3198433,-1.9090749,-2.1428647,-2.2092137,4.804253,-0.8976479,4.2002826,-2.4518905,0.5647643,0.4581125,0.5035564,0.3767611,0.48264268,0.54817796,0.4085012,0.47547466,0.45371848,0.58658314,0.41897044,0.39021903,0.05665779,reggae
-173.79669,135.62523,-17.555717,60.547215,-16.033218,26.177053,-5.5922747,11.711691,-12.821102,8.443399,-3.0156786,-0.8319819,-4.7317724,2.6816404,-3.887719,-5.0422773,-4.854912,-10.783087,-4.161632,-6.5625334,0.6844989,0.782327,0.5377009,0.47259104,0.45490897,0.5823575,0.4309946,0.45076105,0.5624998,0.48357767,0.45939803,0.45885605,0.11375605,reggae
-190.94472,134.28616,-63.67425,60.128284,7.028333,-0.010540626,12.397752,3.7281144,-3.259569,10.001964,-2.35853,5.688334,5.134251,-1.6435174,1.9231908,-4.457825,-2.0734375,-4.3312125,-1.2374446,-4.4401193,0.6775449,0.57734704,0.6497532,0.610179,0.68622166,0.6235276,0.6006009,0.6933751,0.6318893,0.6174584,0.5766871,0.64291555,0.11884603,reggae
8.692,77.6396,-45.311478,39.876923,-25.525837,38.12042,-27.957844,30.20246,-21.636747,28.085049,-21.41951,18.572392,-15.082383,16.423304,-8.97884,7.564404,-9.452451,0.68488955,-4.563777,-2.500587,0.8076501,0.8394531,0.7805745,0.6962554,0.72600996,0.74219817,0.7329933,0.7734224,0.7582312,0.8145838,0.8757349,0.85663044,0.3272142,reggae
-132.41461,77.01992,3.48682,45.90513,-23.103594,26.074179,-20.064331,11.772835,-19.219044,14.318139,-11.7076845,9.653175,-5.5547595,5.543997,-4.2570415,4.4150195,-2.101556,-0.6705436,5.019153,1.0461715,0.62734914,0.5763699,0.59104437,0.5390283,0.62279767,0.44595632,0.50898457,0.61193305,0.51874036,0.5750852,0.5563202,0.6754076,0.20496553,reggae
-103.794365,80.53703,-22.840668,34.979446,-30.246853,28.126318,-28.64781,26.92544,-25.572758,19.277922,-17.223898,11.261634,-11.29305,6.7039795,-7.840423,3.0293763,-2.485417,2.5295815,0.9551374,1.6270754,0.6247239,0.6453984,0.5410399,0.5933723,0.53814054,0.6449867,0.5654367,0.55477756,0.70499873,0.6403519,0.65408474,0.53985953,0.117909476,reggae
-210.74927,169.61362,-18.665894,45.328644,3.6592543,17.067139,4.8901267,4.8074284,4.593262,0.895375,2.520106,1.1742139,1.16679,-1.1688085,-1.1311067,2.254169,-1.1542323,-4.087355,0.2999962,-3.2628727,0.5654379,0.54483587,0.58123124,0.7434337,0.55833197,0.51758325,0.474402,0.60591483,0.6962013,0.55899507,0.5219304,0.4508356,0.15080363,reggae
-49.620052,105.61211,-27.582012,57.336918,-12.750119,33.88076,-22.079641,31.15419,-18.151896,26.50246,-14.439309,13.609553,-11.472814,9.046976,-1.6398427,2.9204955,-1.2831329,2.867114,4.036065,0.46639028,0.5430813,0.6600805,0.5192714,0.5546352,0.5254716,0.5509317,0.74263495,0.5685036,0.6979955,0.5980217,0.610817,0.62556267,0.24790679,country
-35.33771,99.32467,-34.44575,58.4697,-17.537262,37.35516,-20.466475,33.251045,-17.11253,25.96012,-12.540499,16.698563,-5.4530993,6.4592986,-6.389063,7.0886755,-1.6449898,-0.04840421,3.5486646,-3.799068,0.5897395,0.68252975,0.5578955,0.625372,0.5590183,0.59605974,0.78427255,0.5968157,0.6110102,0.5253368,0.6601665,0.75237495,0.23002777,country
-143.38022,107.63364,-20.146637,56.909546,-4.227328,34.96933,-12.896739,28.474804,-15.683382,18.64232,-12.770116,6.107543,-9.79061,1.2369963,-1.5388132,-0.6610848,-2.4145179,-4.3990808,0.5098153,-6.985728,0.50908715,0.58381534,0.48168024,0.4563684,0.5597849,0.46480814,0.45281842,0.46444458,0.59272057,0.65017855,0.5058288,0.5199177,0.14617525,country
-80.71215,125.4804,-33.790245,60.726963,-2.345342,19.844435,-19.81257,23.983559,-16.773134,17.979256,-7.0400496,5.8161,-1.4721303,3.736756,-2.7803218,5.8524213,0.16298757,-5.95649,3.633455,-4.627008,0.5518631,0.55428994,0.7597198,0.5449599,0.5680038,0.44897693,0.56274635,0.70278573,0.6068219,0.71411663,0.5362764,0.60074633,0.20383596,country
-47.183254,98.7214,-29.631548,60.730377,-18.79817,33.060307,-19.216318,33.07459,-16.651585,26.955856,-12.869961,17.4863,-6.4296737,8.565557,-1.5625591,2.4993148,-1.0628489,1.035825,-0.5240478,-5.649151,0.6051786,0.53561556,0.48730507,0.58643323,0.72084403,0.56411356,0.62231445,0.5412301,0.6531203,0.5901118,0.6201398,0.85725766,0.20898391,country
-51.04585,98.112465,-39.020504,56.33862,-14.98263,33.182793,-25.500137,34.343967,-14.2317,25.132336,-9.922821,15.532592,-6.2861485,6.9536633,-1.3113148,3.4401011,1.7394084,3.4178736,3.0339472,-0.9077313,0.63877827,0.616692,0.6945863,0.55462724,0.6398098,0.5607616,0.6300428,0.72402066,0.59704584,0.6471057,0.5708342,0.670888,0.20333901,country
-48.86194,104.96223,-28.464111,51.734344,-10.6676035,33.675533,-29.97118,36.99416,-15.658069,14.556501,-9.049516,12.008213,-9.194439,6.6994815,-5.833903,1.2549269,-0.20282619,-1.4718605,-0.34310564,-4.725157,0.6351259,0.5591386,0.6923202,0.58867836,0.6211825,0.78908813,0.61923784,0.67737657,0.5501283,0.6265528,0.6938089,0.5624472,0.21343566,country
-46.589973,99.745056,-24.556608,56.486794,-15.651477,41.09994,-25.573275,28.922356,-17.05899,23.19556,-11.225314,15.559242,-2.811917,9.642641,-4.0500484,6.3957033,0.063279614,-1.2003641,4.436829,-5.106113,0.7284261,0.6289458,0.57357323,0.71300113,0.5434152,0.59973973,0.5277009,0.64043033,0.75917995,0.6154099,0.6943117,0.5903957,0.24373369,country
-44.306725,109.915474,-33.187733,58.437813,-15.563294,40.677,-20.105728,25.966852,-12.468101,23.046564,-10.754927,13.075308,-2.5335548,7.2337503,2.0622873,4.359969,0.96661085,5.330074,4.4808316,-3.1901991,0.54652333,0.55432,0.41829652,0.5287639,0.61135143,0.48919728,0.5991289,0.4826831,0.6069264,0.492885,0.5065316,0.7178382,0.27409962,country
-15.671097,96.478226,-33.44539,58.267242,-19.755648,33.814377,-26.84191,33.547237,-21.273743,29.223635,-13.687593,12.322103,-10.182593,11.620873,-4.338172,5.678572,-0.82262397,1.7297784,5.203217,-1.236256,0.62957305,0.5978899,0.7205233,0.508356,0.57665884,0.638783,0.6690145,0.8672704,0.6695869,0.7245236,0.66776955,0.6741962,0.23570248,country
-218.39131,132.9939,-24.065748,55.295345,-12.772179,13.704763,-16.475225,12.349395,-16.445147,1.3422265,-9.2303915,0.42881835,-3.7559867,-2.6431184,-5.5702105,-0.35635656,-2.9742966,-4.817183,4.2522655,-2.295616,0.56645143,0.4886704,0.5141993,0.47738773,0.59959614,0.53861177,0.51070356,0.62636274,0.4806574,0.50486755,0.4298105,0.49154577,0.074542426,country
-219.88626,89.14465,-14.739529,46.37374,-9.732536,21.393103,-13.639621,22.812784,-22.695496,21.003483,-11.792441,6.2107644,-0.6925889,1.8809488,-0.44863185,1.0332112,-2.123298,2.8217578,3.2978425,-1.1383276,0.48343816,0.4260982,0.5809192,0.4168058,0.40630242,0.3988057,0.5248332,0.55508626,0.45637822,0.5480955,0.47665697,0.5779707,0.07804674,country
-162.14177,149.6362,-21.030788,45.957527,-13.889423,17.294146,-22.706013,8.723107,-13.946263,1.4926544,-11.406274,2.224514,-5.816103,-2.4811363,-0.86545485,-3.2722528,-2.0993605,-7.9580016,-3.4872358,-2.5223303,0.6569738,0.5052329,0.5385843,0.46769562,0.5854991,0.5782572,0.5438596,0.6386841,0.4710046,0.43948102,0.4167555,0.5518114,0.12656973,country
-150.89236,108.53989,-23.988424,44.518055,-12.472347,24.84018,-17.382645,22.093916,-20.548897,20.76751,-13.661703,6.795877,-12.998919,3.6784146,-4.0560656,0.900696,0.86766285,-1.1067429,-0.12087588,-6.985267,0.54041094,0.6019995,0.50735885,0.4769697,0.7083458,0.5658163,0.55456525,0.52208775,0.60780585,0.7552887,0.59165126,0.6313828,0.079511605,country
-149.54205,103.453926,-11.781815,45.925697,-13.483104,33.287926,-14.323739,22.64613,-17.915648,19.180204,-19.391272,11.0586195,-11.447198,3.1335735,-5.752398,-2.2986412,-2.613669,-0.2749684,0.20574495,-6.8652945,0.53115284,0.70772064,0.6120913,0.5354622,0.62405163,0.50841093,0.5396918,0.4506324,0.5855875,0.68853223,0.5424124,0.57944554,0.091455065,country
-141.00569,141.73557,-29.794168,57.456284,-29.763298,22.637524,-29.017464,19.380627,-14.664529,6.739424,-14.792238,-3.5061235,-5.451386,1.454435,-5.6476054,-6.1988363,-1.1121986,-7.29533,1.1721333,-5.7690024,0.62805545,0.5792977,0.6686998,0.8400401,0.5252832,0.5674158,0.6037462,0.5891422,0.65991974,0.62997156,0.72196186,0.6037077,0.1046804,country
-228.04767,158.87537,-28.132298,65.03024,-9.476672,2.0756052,-18.820553,-7.604296,-11.543314,-9.130343,-1.3777469,-4.085931,-10.943607,-1.8311453,-9.4612875,-7.052779,0.33589384,-11.221312,-2.193717,-4.044222,0.6470444,0.49012008,0.4666098,0.42078552,0.5793248,0.7807844,0.55266386,0.54498893,0.51598305,0.6042818,0.5612088,0.4964094,0.079651736,country
-193.82538,162.65157,-11.842049,47.33987,-12.564043,16.181961,-18.33596,13.0113,-17.199167,7.006697,-12.733469,2.8342764,-8.121863,-1.6166507,-3.1939273,0.3706167,0.8863094,-5.330623,3.743086,-0.4115313,0.46086943,0.6185227,0.710815,0.51647377,0.5770093,0.47481027,0.6313071,0.6102141,0.5212376,0.62916714,0.47250134,0.53646994,0.088548355,country
-154.76204,133.12608,-34.15323,38.767944,-3.5673852,27.676676,-18.235216,21.835339,-16.660347,15.944823,-16.385529,5.406811,-10.463377,-3.5469513,-3.8798168,-5.9583774,-7.3472133,-5.1523232,0.8661313,-9.388196,0.77211,0.5582191,0.54213524,0.50758195,0.6281507,0.6759356,0.50203055,0.5999014,0.52348256,0.65098745,0.54472136,0.6009536,0.09646142,country
-268.638,174.91533,-24.238863,26.098534,16.483747,0.49667084,-0.3895973,5.020414,-11.260825,0.4299194,-1.8563731,-4.891689,-2.1586335,-7.5034595,-4.634803,-2.0304267,-7.6547856,-8.966551,1.3281788,-2.938483,0.5752506,0.46263936,0.5079157,0.47305802,0.5946119,0.5165579,0.5314547,0.6768762,0.496736,0.4959241,0.47570342,0.56871504,0.08178732,country
-183.6927,103.51128,-3.8063145,70.94352,-14.772895,43.880688,-14.059627,24.344032,-15.086586,11.470156,-5.687597,6.6570573,-6.25871,-2.4893885,-4.2295957,-3.1429098,-1.688045,-5.820975,-1.1889812,-9.805588,0.55449724,0.5540862,0.6400925,0.57664365,0.53478014,0.6096234,0.53650045,0.51948094,0.48986095,0.59847224,0.68846583,0.57647634,0.10497889,country
-224.17186,181.59955,-25.441896,38.96583,9.824036,8.551345,-6.809397,-1.709072,-7.3303666,-2.0977144,-6.5175843,-3.1120236,-4.9696746,-6.58185,-1.9855337,-6.1683393,-1.9039127,-5.7201343,-4.648163,-6.21654,0.5666617,0.4541174,0.47668812,0.42409232,0.55888945,0.5260505,0.47686714,0.5134433,0.5040222,0.62997043,0.50510234,0.5060102,0.10960435,country
-215.0531,136.83946,-17.496838,52.093388,0.6969259,9.098578,-13.652024,14.858388,-22.369322,0.5752717,-9.235662,-2.450181,-3.1871939,-0.3943131,-7.0321198,-11.122754,-6.7660832,-8.917243,-7.423177,-7.418227,0.5359766,0.5597705,0.54114014,0.6567601,0.5612305,0.48201036,0.5431127,0.5549613,0.6084743,0.49657252,0.56526244,0.57081497,0.07487073,country
-368.4418,129.01207,19.025795,39.210506,5.101613,21.683035,-13.674144,14.535743,-9.33552,5.5642653,-7.951174,3.4979572,-6.4439588,-4.0107307,-3.0773742,-4.4468126,-5.6958113,-6.762422,-0.15300427,-5.82487,0.61839706,0.44705716,0.44714525,0.41382486,0.54351634,0.66026384,0.5091768,0.510424,0.44133165,0.56017065,0.44376242,0.43114948,0.038812358,country
-215.2775,127.97812,-18.971483,57.36376,-3.9421825,11.905931,-14.732539,3.4459014,-14.359042,-2.4818716,-12.859646,0.12935589,1.5774298,-9.016139,-0.5121894,-5.131494,-8.628176,-8.485582,-7.7190676,-5.611709,0.69908553,0.4856344,0.45038545,0.39435363,0.41775468,0.39003277,0.44578114,0.56895304,0.39432946,0.37853155,0.39198717,0.5520449,0.096346535,country
-220.57043,144.06158,-20.637888,48.103706,-3.611741,29.191599,-9.323302,11.219683,-12.527473,5.341595,-9.970176,1.7761267,-7.27555,-1.7628195,-0.512499,-8.704275,-8.351532,-9.58925,-4.0571065,-3.274048,0.58103555,0.5745007,0.59534913,0.5551318,0.6146973,0.49279138,0.58482784,0.639737,0.556987,0.55857396,0.54210067,0.65622354,0.07979398,country
-212.27576,171.09674,-14.345136,38.692318,1.0299044,15.218864,-5.0670505,12.490927,-10.423419,4.364587,-4.3459334,-0.027986139,2.4992952,-1.3031698,0.44110525,3.2066042,2.5421555,-3.2682307,5.7749457,-1.117097,0.53507924,0.5044473,0.67930007,0.4754151,0.47734466,0.40276474,0.5611973,0.5644707,0.45851958,0.6514315,0.5035596,0.63754344,0.100337155,country
-125.05726,136.50421,-49.332436,46.853687,-10.035102,12.073029,-14.108123,12.747067,-19.95379,10.687433,-12.5532875,4.856838,-10.135343,-2.3384035,-6.464075,-5.4710736,-6.328209,-12.985666,-5.474094,-8.191627,0.55534476,0.6526951,0.5975384,0.63309884,0.75168973,0.6010671,0.6027118,0.56157297,0.68708414,0.7366906,0.57642186,0.61093557,0.11632928,country
-189.42989,156.85764,-29.78546,44.47043,-4.4985456,9.935117,-14.531461,8.245989,-14.490306,8.196814,-8.689355,-4.736122,-4.8930006,-3.6582475,-9.667798,-2.015807,-3.2959163,-7.406985,2.8355997,-3.569007,0.4565414,0.57258856,0.6574593,0.4922043,0.5314054,0.5141936,0.6595638,0.62186027,0.5163919,0.6322203,0.49970165,0.49778533,0.09393646,country
-189.96216,179.10513,-28.325232,37.789654,1.7281544,2.5045676,-15.225578,8.009929,-12.584172,-0.4053845,-3.4329324,1.6559751,-9.273542,1.1669439,0.5177856,-6.5810685,-1.5452089,-7.751227,2.2344859,-3.9599853,0.5530426,0.605046,0.52006847,0.59929836,0.5583846,0.64630646,0.5262411,0.5153618,0.6105377,0.4680311,0.44172853,0.4058879,0.116833776,country
-288.42276,140.0359,33.245716,47.0714,6.4560814,17.367262,-9.489614,-2.5458055,-12.069618,-2.046511,-7.741922,-2.2763834,-5.1390734,-8.399057,-4.2526984,-1.9830024,2.1487117,0.9910967,2.6497633,-3.1073856,0.18869051,0.30442145,0.53353536,0.32995918,0.36347628,0.30301598,0.4424543,0.4335668,0.38474035,0.6049208,0.32827675,0.25927687,0.07942969,country
-152.25826,135.32,-41.45064,52.854633,-10.800922,15.277966,-18.263939,14.063477,-18.916792,14.749742,-10.565391,6.6317706,-0.4836883,2.809179,0.4313069,1.6221504,-3.8073235,-1.9291635,3.6992574,-3.7143443,0.73293424,0.4925627,0.5258496,0.3922915,0.5348483,0.5728617,0.46054843,0.67666936,0.46979684,0.5670572,0.557372,0.54767376,0.10053604,country
-256.24048,122.86056,-13.378672,64.0781,-9.831968,27.848967,-1.5324941,19.515865,-7.684096,11.667032,-3.2840142,6.254911,-0.6691003,-3.614852,-3.493717,-2.5459938,-0.39393923,-2.161825,1.3778112,-6.370205,0.5008443,0.54011035,0.40973836,0.5593682,0.6560188,0.50356215,0.57462823,0.41539782,0.49269405,0.49490544,0.5222499,0.72304887,0.060428385,country
-157.17705,110.543434,-32.224873,60.07383,-25.222992,25.409256,-12.782726,17.59754,-14.566486,13.03603,-15.913055,4.9863605,-8.156182,-0.07458244,-5.438542,-2.6860356,1.0814342,-3.4704497,1.7783828,-0.85925907,0.46492437,0.49955913,0.4214569,0.58153105,0.54152787,0.4723281,0.6423658,0.49476165,0.5811764,0.47462645,0.5132162,0.66024,0.10413774,country
-177.8185,112.98056,-31.489552,35.36636,-7.694371,25.999754,-16.714926,23.470066,-11.661528,14.331831,-7.31639,10.07878,-8.692051,1.176591,-7.7306085,-3.3200047,-5.753477,-6.091364,2.188866,-2.9412944,0.5072155,0.58621305,0.65865916,0.54390246,0.61568666,0.5874952,0.63088584,0.5490152,0.5288217,0.6668816,0.5106439,0.51884663,0.07753338,country
-145.60983,127.40227,-31.987038,47.312313,-0.76890576,18.832977,-18.25868,28.986012,-32.29286,18.28894,-8.326272,4.2313056,-6.9885106,4.1581054,-10.338109,-2.1202323,-0.1825259,-6.3258786,-1.1701735,-5.382622,0.63146394,0.53648245,0.5417094,0.50691193,0.67144233,0.7380362,0.59527135,0.65552956,0.63035434,0.6961082,0.6316224,0.5739967,0.099448815,country
-354.53262,115.714676,-23.644014,58.974426,3.3797882,19.584852,-2.9312632,9.823737,-6.676191,3.5678208,-6.097984,-2.4682183,-5.367707,-3.5240045,-1.3603504,-8.29736,-7.1715097,-12.123819,-2.445378,-5.1376925,0.6074538,0.7494782,0.52858293,0.56626517,0.4631336,0.5786923,0.43478164,0.5748972,0.7684817,0.53374934,0.4893693,0.45136455,0.022724953,country
-197.91801,135.0128,-23.43767,46.009117,0.4319691,27.929985,-22.543613,20.061777,-21.210012,15.634318,-12.208957,2.836749,-8.97338,3.3982444,-5.7849803,-2.9692717,-7.126334,-7.4821553,-2.239861,-3.453787,0.6296834,0.666065,0.56643146,0.62299794,0.55176467,0.6399432,0.56775486,0.5738479,0.67916214,0.6252115,0.6722596,0.57018083,0.07188306,country
-142.30211,106.0788,-19.063192,42.480854,-19.05971,32.21283,-17.508938,25.615717,-17.053087,15.287119,-6.0046434,10.622031,-7.046919,7.024045,-7.327429,-3.2036912,-6.544856,-6.2789207,-3.842536,-5.54877,0.6628952,0.5595766,0.6607653,0.55290097,0.6561667,0.5709839,0.64100116,0.66645676,0.51455903,0.5567975,0.52532625,0.67082393,0.0903098,country
